origin,destination,distance
100120904535,OX144JW,27.82
100120904590,OX144EL,80.16
100120904602,OX136RS,19.24
100120904926,OX142NY,29.08
100120904946,OX136DB,39.13
100120904956,OX136DB,60.9
100120905004,OX142LU,47.03
100120905196,OX143TA,43.2
100120905211,OX143GA,54.58
100120905260,OX143GH,37.13
100120905273,OX143GA,47.87
100120905274,OX143GA,47.87
100120905285,OX143GA,47.87
100120905287,OX143GA,47.87
100120905448,OX145HH,67.74
100120905533,OX143ST,39.03
100120905578,OX143SU,42.03
100120905580,OX143SU,55.34
100120905593,OX145QQ,6.71
100120905606,OX143XJ,11.71
100120905690,OX141SL,10.3
100120905724,OX141XN,49.67
100120905756,OX141XY,31.92
100120905781,OX141XY,62.96
100120905801,OX136EN,83.68
100120905853,OX141PB,24.61
100120905866,OX141PB,44.57
100120905888,OX145NA,0
100120905917,OX141YD,10
100120905994,OX141BL,3.36
100120906022,OX141BJ,56.38
100120906051,OX136DY,40.21
100120906087,OX136DZ,35.86
100120906188,OX135DQ,39.47
100120906227,OX135AJ,107.13
100120906250,OX143XG,26.03
100120906279,OX145LT,37.35
100120906296,OX141HE,0.42
100120906364,OX135DN,31.79
100120906431,OX142RT,18.03
100120906441,OX142RT,34.45
100120906443,OX142RT,42.17
100120906448,OX142RT,39.67
100120906459,OX143AH,24.85
100120906543,OX142BX,50.14
100120906623,OX145PG,44.06
100120906640,OX145PG,29.62
100120906708,OX141XW,41.92
100120906720,OX141XW,70.77
100120906870,OX144JG,39.06
100120906881,OX144JG,39.4
100120906996,OX145XA,44.03
100120907113,OX136LF,36.41
100120907120,OX136JX,66.43
100120907122,OX136JX,62.67
100120907132,OX136JX,17.21
100120907140,OX136JX,18.45
100120907189,OX142PB,11.71
100120907226,OX142PQ,16.92
100120907273,OX145DX,42.07
100120907274,OX145DX,38.29
100120907341,OX145PR,42.46
100120907384,OX144XA,41.61
100120907461,OX145NS,44.03
100120907471,OX145PZ,26.69
100120907608,OX144FL,67.92
100120907645,OX144BX,47.19
100120907659,OX144BX,71.19
100120907692,OX136DR,43.58
100120907711,OX141NH,68.45
100120907717,OX141NJ,48.12
100120907723,OX141NJ,59.66
100120907753,OX136PS,54.76
100120907841,OX136HE,50.98
100120907903,OX135LA,187.07
100120907948,OX142PZ,29.13
100120908048,OX142NG,29.28
100120908052,OX142RL,56.63
100120908143,OX142RP,38.43
100120908376,OX135AD,45.46
100120908553,OX145DR,7.21
100120908556,OX145DR,0
100120908577,OX135QH,0
100120908746,OX142HB,55.73
100120908810,OX142AG,75.35
100120908897,OX136NF,79.35
100120908923,OX142ND,56.63
100120908939,OX145LZ,19.86
100120908944,OX145LZ,14.22
100120908965,OX141DF,33.39
100120908976,OX141BG,101.87
100120909013,OX141DR,53.16
100120909081,OX141LS,38.66
100120909125,OX141LW,46.07
100120909128,OX141LW,44.87
100120909169,OX142NE,63.91
100120909170,OX142NA,25.56
100120909230,OX142BA,71.87
100120909293,OX145LX,29.54
100120909298,OX145LX,23.78
100120909356,OX145NJ,36.63
100120909393,OX145NR,21.38
100120909510,OX136RF,0
100120909531,OX143PQ,40.04
100120909596,OX143RS,66.05
100120909694,OX143TH,33.95
100120909714,OX143TJ,24.34
100120909755,OX143YE,19.22
100120909808,OX145JT,41.25
100120909968,OX136LZ,32.71
100120909977,OX136LY,34.42
100120909993,OX141XX,50.03
100120910027,OX141XX,46.89
100120910064,OX142PB,50.16
100120910121,OX142PD,58.82
100120910133,OX143SH,38.03
100120910173,OX136EA,79.43
100120910239,OX136AZ,13.04
100120910275,OX141PE,67.1
100120910276,OX141PE,54.61
100120910312,OX141PF,65.28
100120910520,OX143NL,61.15
100120910548,OX143NL,30.49
100120910555,OX143NJ,64.15
100120910592,OX143TU,49.42
100120910670,OX145QF,10.2
100120910692,OX141QH,56.91
100120910705,OX141QR,5.38
100120910786,OX141QX,11.67
100120910802,OX141QU,25.66
100120910809,OX141QX,51.83
100120910964,OX136HP,50.35
100120911012,OX143AS,27.9
100120911015,OX143AS,40.32
100120911035,OX141AZ,40.54
100120911054,OX141AH,23.27
100120911129,OX141JG,29.3
100120911302,OX143AH,64.68
100120911314,OX143AH,23.42
100120911350,OX143PN,58.88
100120911353,OX142HA,74.49
100120911376,OX142HA,37.35
100120911475,OX143SJ,80.18
100120911523,OX141SN,20.13
100120911555,OX144LE,14
100120911651,OX136RN,83.55
100120911726,OX136AS,63.93
100120911733,OX136AS,0.44
100120911792,OX145QH,23.78
100120911892,OX142JA,60.55
100120911904,OX142HY,0
100120911913,OX142HY,135.05
100120911955,OX136BJ,47.7
100120911975,OX144ET,42.12
100120912018,OX142HG,55.17
100120912032,OX142HG,26.58
100120912105,OX142EF,49.05
100120912142,OX145RP,53.73
100120912167,OX136AS,62.84
100120912170,OX136AT,47.9
100120912193,OX145NZ,29.13
100120912195,OX145PD,20.62
100120912233,OX143HZ,14.57
100120912284,OX136SQ,42.59
100120912294,OX136SQ,68.65
100120912394,OX144JA,54.25
100120912448,OX142DQ,44.08
100120912508,OX145JG,66.87
100120912511,OX145TE,39.06
100120912522,OX145JG,31.16
100120912662,OX142DY,44.93
100120912767,OX136PZ,35.52
100120912820,OX145US,77.67
100120912845,OX144AZ,30.47
100120912859,OX135JW,43.28
100120912870,OX135JW,39.13
100120913068,OX136HG,43.92
100120913082,OX144BY,19.7
100120913110,OX144DF,48.32
100120913155,OX144DH,73.94
100120913165,OX144DH,47.4
100120913183,OX142AL,21.94
100120913292,OX143PB,5.83
100120913445,OX136DR,56.62
100120913452,OX142NG,55.02
100120913531,OX142BP,63.16
100120913548,OX142BP,37.03
100120913551,OX142BH,0
100120913732,OX136BT,13.46
100120913819,OX144LL,34.01
100120914003,OX142NH,13
100120914009,OX142NQ,32.26
100120914028,OX144EG,39.37
100120914035,OX144EG,82.02
100120914040,OX144EX,87.95
100120914070,OX144EH,54.25
100120914083,OX144ER,67.25
100120914161,OX143SX,58.69
100120914198,OX143QB,24.71
100120914315,OX141JX,60.64
100120914340,OX135NQ,29.84
100120914464,OX141JP,34.59
100120914532,OX119NJ,43.2
100120914552,OX119PJ,0
100120914569,OX119QW,56.1
100120914707,OX119PU,26.01
100120914823,OX110SX,39.06
100120914835,OX110SB,48.62
100120914876,OX110EJ,63.55
100120914959,OX110SU,24.77
100120914998,OX110HP,52.5
100120915102,OX110PE,10
100120915204,OX119NA,25.31
100120915240,OX110PT,0.32
100120915241,OX110PT,15.53
100120915257,OX110RT,56.32
100120915286,OX110ED,52.65
100120915386,OX110HX,14.32
100120915511,OX110HT,28.65
100120915528,SN7 7EN,55.35
100120915551,SN7 7EZ,45.71
100120915735,SN7 7AJ,0
100120915745,SN7 7SA,80.29
100120915768,SN7 7JQ,31.27
100120915827,SN7 8AY,8.61
100120915840,SN7 8LQ,57.74
100120915885,SN7 8AT,33.15
100120915949,SN7 8LS,0
100120916070,SN7 7EB,38.09
100120916233,SN7 7HB,47.8
100120916263,SN7 7EJ,46.59
100120916323,SN7 7BE,22.47
100120916324,SN7 7FJ,40.73
100120916332,SN7 7AH,6.08
100120916345,SN7 7AH,51.11
100120916472,SN7 7DQ,0
100120916591,SN7 7AP,13.22
100120916604,SN7 7AX,49.66
100120916674,SN7 7SJ,37.88
100120916702,SN7 7EL,37.03
100120916782,SN7 7RZ,46.55
100120916803,SN7 8LB,17.89
100120916829,SN7 7SU,38.2
100120916838,SN7 7SU,40.46
100120916853,SN7 8LT,35.88
100120916869,SN7 8LX,28.17
100120916940,SN7 8PE,48.45
100120917021,SN7 7AR,44.75
100120917066,SN7 7AL,28.34
100120917112,SN7 8AQ,12.09
100120917121,SN7 8AQ,52.42
100120917132,SN7 7AU,19.42
100120917208,SN7 8NA,30.88
100120917240,SN7 8BE,37.03
100120917336,SN7 7UJ,44.96
100120917352,SN7 7HU,22.03
100120917359,SN7 7BY,30.08
100120917376,SN7 7DE,0.41
100120917448,SN7 7DF,38.61
100120917450,SN7 7DF,44.99
100120917479,SN7 7DN,49.76
100120917509,SN7 7DQ,59.56
100120917614,SN7 8LY,18.43
100120917625,SN6 8NX,37.66
100120917636,SN7 7ES,18.45
100120917683,SN7 7BY,68.73
100120917694,SN7 7BZ,66.39
100120917731,SN7 7RL,76.27
100120917743,SN7 7RL,48.78
100120917770,SN7 8HL,46.16
100120917850,SN7 7AR,44.39
100120917873,SN7 7UT,5
100120918029,SN7 8AS,41.79
100120918181,SN7 7PQ,28.01
100120918190,SN7 7YX,51.9
100120918200,SN7 7YG,25.73
100120918201,SN7 7YQ,34.49
100120918278,SN7 8EY,17.04
100120918293,SN7 7AR,30.5
100120918301,SN7 7AR,3.82
100120918304,SN7 7AR,19.68
100120918338,SN7 8HY,36.26
100120918358,SN7 8HH,68.14
100120918502,SN7 7ET,43.31
100120918537,SN7 7EY,25.01
100120918591,SN7 7SE,0
100120918621,SN7 7DU,49.52
100120918692,OX2 9PE,134.26
100120918722,OX2 9QL,95.7
100120918741,OX2 9JD,74.36
100120918782,OX2 9AA,47.44
100120918816,OX2 9AB,31.92
100120918911,OX1 5LT,63.05
100120918989,OX1 5PL,96.21
100120918992,OX1 5NH,126.65
100120919037,OX1 5RU,147.76
100120919056,OX2 9EF,42.03
100120919074,OX2 9EF,22.03
100120919096,OX2 9PS,72.09
100120919107,OX2 9PS,10.3
100120919172,OX2 9DS,62.25
100120919286,OX2 9ED,44.57
100120919324,OX2 9PW,14.98
100120919326,OX2 9PW,21.27
100120919398,OX2 9JH,67.29
100120919464,OX2 9HP,54.94
100120919554,OX2 9EP,32.66
100120919563,OX1 5RR,65.46
100120919617,OX2 9EY,59.7
100120919631,OX2 9HB,25.25
100120919678,OX2 9HY,85.46
100120919718,OX2 9PL,69.67
100120919721,OX2 9PJ,60.92
100120919765,OX2 9JP,69.38
100120919822,OX2 9HT,65.99
100120919874,OX2 9HD,17.73
100120919894,OX2 9NS,0
100120919913,OX136DG,90.61
100120919931,OX1 5JP,98.15
100120919976,OX1 5LB,100
100120920001,OX2 9XD,26.09
100120920022,OX2 9DW,4
100120920141,OX2 9JZ,12.21
100120920219,OX2 9BX,87.85
100120920222,OX2 9BU,50.11
100120920243,OX2 9BY,20.11
100120920257,OX2 9BY,72.14
100120920261,OX2 9BY,106.34
100120920431,OX1 5PS,36.15
100120920448,OX1 5PS,20.4
100120920458,OX2 9DY,30.47
100120920460,OX2 9DY,37.03
100120920481,OX2 9LD,40.51
100120920507,OX2 9LE,24.09
100120920512,OX2 9LF,48.39
100120920525,OX1 5JU,13.42
100120920563,OX2 9QD,88.35
100120920604,OX2 9PR,97.9
100120920733,OX2 9HJ,35.91
100120920737,OX2 9HJ,76.18
100120920764,OX2 9HL,84.18
100120920770,OX1 5LL,0
100120920815,OX1 5NW,46.42
100120920880,OX1 5PJ,112.31
100120920905,OX1 5PE,67.07
100120920914,OX1 5PE,45.71
100120920927,OX1 5PE,89.41
100120920939,OX1 5LH,126.71
100120920944,OX1 5LH,128.75
100120920964,OX1 5PY,35.45
100120920984,OX1 5PX,39.57
100120921021,OX2 9EN,38.09
100120921062,OX2 9EW,6.33
100120921088,OX1 5RY,40.24
100120921126,OX2 9EG,53.25
100120921128,OX2 9EG,44.3
100120921282,OX2 9DZ,35.37
100120921401,OX2 9PA,47.06
100120921431,OX1 5QU,35.24
100120921515,OX2 9AH,60.63
100120921601,OX2 9FQ,44.57
100120921635,OX2 9PT,68.91
100120921654,OX2 9PU,87.81
100120921725,OX2 9BL,26.43
100120921756,OX1 5QN,76.03
100120921812,OX2 9DP,0
100120921873,OX2 9NW,77.4
100120922030,OX2 9DF,23.71
100120922076,OX1 5RS,54.22
100120922291,OX2 9LB,50.02
100120922297,OX2 9LB,32.81
100120922410,OX1 5QJ,33
100120922446,OX2 9QT,64
100120922522,OX1 5RW,15.82
100120922530,OX1 5RW,97.29
100120922583,OX2 9LN,65.79
100120922591,OX2 9LN,33.85
100120922720,OX128ES,0
100120922796,OX1 5PT,70.73
100120922905,OX2 9AR,30.09
100120922911,OX2 9BA,21.64
100120922933,OX2 9EJ,52.52
100120922938,OX2 9EJ,47.94
100120923160,OX2 9QA,16.28
100120923171,OX2 9QA,35.35
100120923242,OX2 9QS,53.43
100120923256,OX2 9TH,32.26
100120923329,OX1 5NZ,95.16
100120923497,OX2 9AF,83.37
100120923510,OX2 0LP,7.81
100120923560,OX1 5NH,71.33
100120923617,OX2 9BE,13.35
100120923627,OX2 9GE,94.19
100120923703,SN6 8TP,35.86
100120923713,SN6 8SU,39.94
100120923773,SN6 8HA,9
100120924024,SN6 8AY,0
100120924039,SN6 8BE,90.84
100120924066,SN6 8BB,64.78
100120924083,SN6 8ET,64.22
100120924123,SN6 8EQ,76.05
100120924127,SN6 8EA,38.91
100120924179,SN6 8SH,24.77
100120924197,SN6 8AP,13.04
100120924256,SN6 8AA,50.79
100120924367,SN6 8TF,67.02
100120924400,SN6 8BH,0
100120924489,SN6 8TW,42.17
100120924660,SN6 8NE,45.19
100120924692,SN6 8BQ,48.43
100120924701,SN6 8BQ,27.03
100120924807,SN6 8DU,51.56
100120924820,SN6 8DW,48.18
100120924872,SN6 8BE,25.19
100120924881,SN6 8TB,84.25
100120924908,SN6 8DY,23.2
100120924987,SN6 8SP,59.96
100120925096,OX120NB,50.64
100120925226,OX120NA,52.22
100120925260,OX127EA,15.04
100120925266,OX127EE,38.09
100120925371,OX129AS,26.49
100120925566,OX120NS,57.02
100120925701,OX128EW,39.57
100120925756,OX128HG,43.88
100120925761,OX128HG,31.06
100120925771,OX128HG,23.09
100120925790,OX128HJ,65.51
100120925859,OX120BP,50.24
100120926059,OX120NN,44.3
100120926077,OX120QJ,46.71
100120926098,OX120QW,46.11
100120926125,OX129YD,10
100120926279,OX129EJ,7
100120926418,OX129XN,41.01
100120926442,OX127EJ,78.12
100120926511,OX120DF,63.43
100120926523,OX120NQ,29.44
100120926526,OX120NF,28.17
100120926541,OX120AR,33.15
100120926584,OX129EZ,12.68
100120926644,OX127AP,80.56
100120926784,OX127AH,28.08
100120926824,OX127AA,5.83
100120926843,OX127AA,24.71
100120926943,OX129EQ,82.74
100120926960,OX129EQ,74.76
100120926975,OX129EQ,40.62
100120926976,OX129EQ,48.28
100120926990,OX129EG,17.27
100120926999,OX129YX,16.04
100120927011,OX127AW,76.56
100120927143,OX127DA,21.03
100120927151,OX120BN,31.33
100120927208,OX127JW,47.44
100120927230,OX120NU,29.98
100120927298,OX127AT,45.36
100120927301,OX127AT,48.07
100120927302,OX127AU,29.08
100120927361,OX129RS,17.89
100120927402,OX129YB,70.86
100120927419,OX129QN,50.03
100120927427,OX129QN,38.96
100120927440,OX129HU,43.44
100120927443,OX129HU,58.21
100120927445,OX129HJ,58.54
100120927586,OX129JF,56.46
100120927637,OX128HE,45.24
100120927654,OX128HE,90.02
100120927674,OX128HF,16.5
100120927905,OX129XW,51.21
100120927993,OX128AH,14.77
100120928064,OX127PZ,114.43
100120928120,OX127ND,31.27
100120928154,OX127NE,6.33
100120928157,OX127NE,36.23
100120928165,OX127NL,18.45
100120928167,OX127NL,31.59
100120928234,OX128JS,0
100120928259,OX129FU,29.08
100120928289,OX129AT,25.97
100120928364,OX129EB,14.15
100120928499,OX120NR,42.74
100120928506,OX120AT,62.22
100120928580,OX127PW,25.33
100120928589,OX127PN,16.77
100120928614,OX127PW,70.43
100120928711,OX128EB,61.05
100120928759,OX128ED,42.5
100120928823,OX128DU,9.06
100120928848,OX127PL,43.02
100120928889,OX127EF,65.79
100120928912,OX127HB,13.35
100120928925,OX128HQ,43.03
100120929034,OX129EL,43.95
100120929222,OX120BU,17.47
100120929254,OX120PT,43.2
100120929268,OX129HX,36.94
100120929283,OX129HX,24.72
100120929313,OX129ZF,30.09
100120929375,OX127PT,48.39
100120929392,OX120AQ,49.51
100120929401,OX120AF,40.51
100120929510,OX128EY,24.52
100120929555,OX128EZ,46.89
100120929632,OX129EY,51.06
100120929715,OX129SP,4.12
100120929797,OX129HQ,33.12
100120929830,OX129WS,51.25
100120929875,OX129HJ,0
100120929898,OX129HJ,52.63
100120929960,OX129HL,59.22
100120930049,OX127HJ,32.26
100120930096,OX129TW,47.03
100120930098,OX129TW,58.2
100120930124,OX120LJ,25.03
100120930131,OX120LH,68.38
100120930251,OX127ES,81.05
100120930314,OX120PA,29.23
100120930330,OX127DF,65.41
100120930542,OX129XT,25.72
100120930591,OX129BQ,20.53
100120930654,OX129EA,58.92
100120930708,OX120AE,71.72
100120930790,OX127EP,46.89
100120930995,OX129RT,38.6
100120931427,OX142EY,0
100120931833,OX135BA,53.33
100120931864,OX143XZ,5
100120931931,OX143TE,50.35
100120932053,OX144BQ,0
100120932065,OX145AX,8.25
100120932440,OX145DG,0.47
100120932520,OX135NN,166.08
100120932531,OX135NN,83.05
100120932544,OX142ED,46.24
100120932582,OX144EA,0
100120932958,OX136SQ,45.14
100120932964,OX136QB,80.98
100120933152,OX119FL,56.67
100120933163,OX119NL,80.46
100120933246,OX119JL,34.94
100120933287,OX110HL,34.68
100120933507,OX110LD,34.94
100120933523,OX110ET,65.95
100120933562,OX119HP,90.23
100120933654,OX110RZ,31.78
100120933730,OX110LN,0
100120933734,OX110LU,35.48
100120933742,OX110LX,71.05
100120933801,OX119JE,87.99
100120933886,OX119HX,13.61
100120933893,OX119HT,46.16
100120933999,OX110LE,0
100120934013,OX110JZ,55.1
100120934108,SN7 7RA,50.98
100120934112,SN7 7RR,59.06
100120934171,SN7 8AP,3.61
100120934184,SN7 7PE,33.12
100120934250,SN7 8AE,0
100120934257,SN7 8SL,34.55
100120934279,SN7 8SL,20.53
100120934338,OX135HN,0
100120934537,SN7 7RZ,86.14
100120934623,SN7 8BH,702.41
100120934624,SN7 8BQ,269.74
100120934692,SN7 8SW,39.84
100120934751,SN7 7NA,0
100120934769,SN7 8JG,73.62
100120934817,SN7 8EP,12.17
100120934846,SN7 7NT,37.6
100120934883,SN7 7RP,82.18
100120934915,OX2 9QL,189.15
100120934962,OX1 5BW,47.87
100120935228,OX2 9AT,81.89
100120935257,OX2 9QD,31.78
100120935327,OX1 5PJ,21.2
100120935427,OX1 5JD,108.38
100120935552,OX1 5NJ,0
100120935810,SN6 8HR,0
100120935950,OX128JT,34.03
100120936046,OX127HQ,32.26
100120936158,OX120QW,0
100120936441,OX128EF,39.57
100120936473,OX129RP,55.46
100120936514,OX120EX,44.79
100120936651,OX120LH,43.88
100120936716,OX128NG,346.71
100120936844,OX129EB,37.59
100120937049,OX127HP,29.16
100120937378,OX128EE,50.38
100120937529,OX128JG,55.25
100120937531,OX128JL,43.62
100121308751,OX1 5NY,0
100121308793,OX1 5BQ,24.17
100121308849,OX1 5EZ,222.48
100121308904,OX1 5HW,18.61
100121309265,OX110HP,55.99
100121309307,OX110DZ,31.78
100121309472,OX119PG,41.74
100121309575,OX120AP,31.41
100121309627,OX120BX,9.22
100121309673,OX120BZ,44.79
100121309861,OX120QG,30.88
100121309999,OX120JW,73.56
100121310104,OX120QA,36.37
100121310249,OX128AW,30.08
100121310282,OX127JE,47.02
100121310296,OX127JN,32.03
100121310303,OX127JP,4
100121310316,OX127JR,11.18
100121310423,OX120BT,39.67
100121310440,OX127LL,42.82
100121310641,OX128AW,9.44
100121310664,OX128AD,10.3
100121310757,OX128LA,44.74
100121310786,OX128PS,46.53
100121310831,OX128RN,36.07
100121310851,OX128AT,9.06
100121310924,OX128JW,32.77
100121310933,OX128NB,12.05
100121311000,OX128AE,15.3
100121311086,OX129RE,20.01
100121311167,OX129YB,82.59
100121311191,OX129TA,4.47
100121311215,OX129UF,47.72
100121311243,OX129PT,4.12
100121311375,OX129AP,8.95
100121311460,OX135EG,67.02
100121311504,OX135QQ,6.08
100121311531,OX135DX,129.45
100121311898,OX136SE,38.96
100121311949,OX136PD,15.3
100121311963,OX136PD,41.12
100121312001,OX136QJ,183.91
100121312050,OX141TR,66.09
100121312130,OX141AL,19.93
100121312141,OX141AL,50.62
100121312173,OX141JD,29.56
100121312278,OX141PS,15.82
100121312512,OX142LE,15.3
100121312537,OX142LF,36.14
100121312576,OX142HU,47.9
100121312730,OX143LL,1.41
100121312948,OX143NX,0
100121312971,OX143YH,26.26
100121312997,OX143ER,27.9
100121313044,OX143PL,3.16
100121313066,OX143ZF,45.9
100121313172,OX144HT,17.64
100121313181,OX144LB,49.67
100121313384,OX144XB,36.7
100121313409,OX144AY,84.03
100121313444,OX144UA,40.73
100121313512,OX145JT,34.03
100121313513,OX145JT,6.08
100121313636,OX145ET,0
100121313711,OX2 0LP,80.64
100121313856,OX2 9NQ,7.21
100121313956,OX2 9JQ,50.5
100121314221,SN6 8AW,48.78
100121314272,SN7 7JE,23.72
100121314288,SN7 7QX,21.55
100121314427,SN7 7JE,18.87
100121314460,SN7 7JH,7.21
100121314534,SN7 7HB,6.71
100121314552,SN7 7HB,37.59
100121314591,SN7 7XA,5
100121314628,SN7 7AE,32.91
100121314713,SN7 7BP,29.03
100121314763,SN7 8HY,26.92
100121314788,SN7 8DS,0
100121314847,SN7 8RR,28.03
100121314878,SN7 8ER,7.62
100121314907,SN7 8ER,0
100121364043,SN7 7JF,14.43
100121364421,OX128AS,7.81
100121391064,OX145BJ,17.89
100121391346,OX2 0JY,41.5
200001115776,OX145EN,28.25
200001115782,OX145EL,4.47
200001511256,OX128HU,0
200001717813,SN7 8QW,104.43
200001747830,OX128LS,41.25
200001786260,OX128JX,0
200002430255,OX144AS,35.01
200002889888,OX128DH,0
200002889915,OX129QX,23.1
200002889952,OX136AB,59.93
200002899553,SN7 8NL,43.43
10014020502,RG177UU,24.03
10014020534,SN6 8JG,460.41
10014020563,OX128HB,24.09
10014020601,SN7 7LB,60.03
10014020641,SN7 7PE,6.33
10014020709,SN7 7NE,15.27
10014020758,SN7 8JB,59.7
10014020922,OX144EF,14.43
10014021076,OX136BX,149.32
10014021144,SN7 8DF,22.57
10014021165,OX120BS,33.25
10014021257,OX129EU,41.21
10014021280,OX2 0JR,10.63
10014021298,OX142RS,46.97
10014021316,OX128JR,36.25
10014021327,SN7 8PU,28.17
10014021337,OX141TR,22.03
10014021380,OX120AR,25.62
10014021422,OX1 5PJ,30.08
10014021554,OX141ES,43.48
10014021590,SN7 8PP,10.05
10014021618,OX142LU,63.91
10014021736,OX136NY,22.48
10014021808,SN6 8EN,45.24
10014021864,OX142NT,36.23
10014021984,OX128LB,46.88
10014021986,OX144AZ,20.82
10014021999,OX127AP,71.24
10014022097,OX135HL,338.13
10014022161,OX120PA,59.84
10014022190,OX143YF,37.6
10014022293,SN7 7BW,69.49
10014022303,SN7 7QL,133.5
10014022358,SN7 7PP,180.67
10014022360,OX120ET,106.27
10014022376,OX143NG,83.08
10014022423,OX120NX,33.85
10014022442,OX120QN,50.14
10014022469,OX135LJ,108.7
10014022600,OX119PT,95.08
10014022604,OX141XG,30.82
10014022775,OX141YN,52.19
10014022790,OX142BD,29.28
10014022792,OX1 5DG,151.98
10014022828,OX141EU,48.12
10014022873,OX144LG,48.94
10014022921,OX127ES,62.38
10014022941,OX1 5PJ,27.3
10014023046,SN6 8DT,25.33
10014023095,OX120JH,63.93
10014023098,OX144LB,36.25
10014023182,OX119NW,37.96
10014023313,OX135NX,210.61
10014023334,OX144RS,35.24
10014023385,OX135AR,97.12
10014023390,OX141PN,11.18
10014023485,OX144HB,291.49
10014023489,SN7 7QX,7.62
10014023517,OX110QX,111.72
10014023521,OX119PT,63.22
10014023522,OX129FF,10.3
10014023556,SN7 7PX,88.56
10014023687,SN7 7LF,26.26
10014023748,OX110LS,80.03
10014023793,OX1 5EP,123.93
10014023803,SN7 8NN,74.82
10014023822,OX117HH,254.1
10014023977,OX141QZ,7.62
10014023983,OX135JZ,13.42
10014024046,OX135HN,71.87
10014024136,OX129QF,396.22
10014024143,OX2 9QL,103.8
10014024153,OX2 9AB,47.69
10014024205,SN7 8EF,0
10014024296,OX129QF,7.81
10014024426,OX129NB,63.15
10014024469,OX143HN,8.25
10014024490,SN7 8QW,96.21
10014024491,OX128QJ,83.03
10014024627,OX143RY,30.42
10014024654,OX1 5HP,54.06
10014024676,SN7 8PD,0
10014024766,SN7 7AU,15.53
10014024790,OX143ZB,1
10014024895,OX144NX,80.78
10014025015,OX128QH,75.74
10014025043,OX119QE,51.64
10014025045,OX135DW,234.39
10014025087,OX142LL,49.26
10014025128,OX143QG,5
10014025154,SN6 8LD,310.01
10014025166,OX110PF,19.42
10014025293,OX135PB,89.17
10014025296,OX135PF,39.84
10014025354,SN6 7PR,357.13
10014025438,OX128EF,19.7
10014025482,OX145HF,63.17
10014025525,SN6 8RF,136.05
10014025605,OX142HR,80.53
10014025606,OX142HT,143.61
10014025852,"SN7 8BT,SN7 8BU",0
10014025876,OX2 0LT,10.82
10014025887,OX2 0JY,95.67
10014025926,SN7 8BN,23.35
10014026007,SN6 7PR,132.86
10014026126,OX145JA,37.13
10014026141,OX136RL,50.03
10014026193,SN6 8NG,21.27
10014026237,OX145JA,38.96
10014026311,OX141EN,29.54
10014026312,OX141EN,46.97
10014026381,OX1 5BP,0
10014026417,SN7 7LY,0
10014026477,SN7 7LA,62.39
10014026482,OX2 8QJ,78.27
10014026493,SN6 8RF,136.05
10014026516,OX128EH,34.07
10014026538,OX145TG,0
10014026551,OX120EN,79.58
10014026584,OX128DL,43.06
10014026604,OX129YN,21.41
10014026614,OX135PB,95.43
10014026658,SN7 8SF,5.83
10014026745,OX145HP,0
10014026755,OX145TA,41.01
10014026806,OX144HS,18.03
10014026930,SN7 7RA,79.19
10014026957,SN6 8AJ,83.76
10014026991,OX2 9RG,16.65
10014027141,SN6 7PT,1264.08
